Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,1519268752.0,21039414,1,4,0,0,0,0,0,0,0,0,0,0,0,0.2376492045,5259853.5,5129719.89520477,12015381,113,0,0,0,0,0,21039301,7013100.33333333,4585607.10847859,12015381,3008403,0,0,0,0,24,92,0.0475298409,0.1901193636,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,4096,0,0,24,3008516,0,3008516,3008516,9015449,4242544.52059704,12015381,6015517,Benign
53,17,1519291295.0,12691,1,1,45,106,45,45,45,0,106,106,106,0,11898.195571665,157.5919943267,12691,0,12691,12691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,78.7959971633,78.7959971633,45,106,65.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,98,45,106,0,0,0,0,0,0,1,45,1,106,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
44990,6,1519272689.0,86406274,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231464674,86406274,0,86406274,86406274,86406274,86406274,0,86406274,86406274,0,0,0,0,0,0,0,0,0,40,0,0.0231464674,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62569,-1,0,20,0,0,0,0,86406274,0,86406274,86406274,Benign
3389,6,1519299399.0,2089350,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,1306.1478450236,8.1365017829,130584.375,277639.892856646,949973,90,2089350,232150,365167.85559007,1013577,1169,2077100,346183.333333333,405936.937630793,949973,15535,0,0,0,0,212,152,4.7861775193,3.3503242635,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519294782.0,4701823,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,580.413171657,3.615618878,293863.9375,445842.832029624,1661034,92,4701823,522424.777777778,553112.735311658,1661034,451,4485034,747505.666666667,662491.651977794,1929070,214562,0,0,0,0,212,152,2.1268346341,1.4887842439,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
445,6,1519287892.0,1197659,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,662.1250289106,9.1845842598,119765.9,154500.150295108,299989,60,1197593,239518.6,133855.570040249,300102,72,1197599,299399.75,504.7516716168,300079,298976,0,0,0,0,132,112,5.0097732326,4.1748110272,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
63821,6,1519269786.0,146,2,0,0,0,0,0,0,0,0,0,0,0,0,13698.6301369863,146,0,146,146,146,146,0,146,146,0,0,0,0,0,0,0,0,0,40,0,13698.6301369863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291832.0,24780,1,1,35,114,35,35,35,0,114,114,114,0,6012.9136400323,80.7102502018,24780,0,24780,24780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,40.3551251009,40.3551251009,35,114,61.3333333333,45.610671266,2080.3333333333,0,0,0,0,0,0,0,0,1,92,35,114,0,0,0,0,0,0,1,35,1,114,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519276852.0,2101205,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1298.7785580179,7.1387608539,150086.071428571,244768.700256594,944417,74,2101205,300172.142857143,395594.556322686,1183800,74,1918959,319826.5,306782.667654318,944417,182069,0,0,0,0,172,152,3.8073391221,3.3314217318,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
51065,6,1519300338.0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.0952380952,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,62,254,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519300744.0,1618,1,1,47,128,47,47,47,0,128,128,128,0,108158.220024722,1236.0939431397,1618,0,1618,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,618.0469715698,618.0469715698,47,128,74,46.7653718044,2187,0,0,0,0,0,0,0,0,1,111,47,128,0,0,0,0,0,0,1,47,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
12835,6,1519274357.0,86324767,2,0,0,0,0,0,0,0,0,0,0,0,0,0.023168322,86324767,0,86324767,86324767,86324767,86324767,0,86324767,86324767,0,0,0,0,0,0,0,0,0,40,0,0.023168322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62567,-1,0,20,0,0,0,0,86324767,0,86324767,86324767,Benign
53,17,1519287786.0,1337,1,1,35,83,35,35,35,0,83,83,83,0,88257.2924457741,1495.8863126402,1337,0,1337,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,747.9431563201,747.9431563201,35,83,51,27.7128129211,768,0,0,0,0,0,0,0,0,1,76.5,35,83,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519300747.0,342,1,1,47,175,47,47,47,0,175,175,175,0,649122.807017544,5847.9532163743,342,0,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2923.9766081871,2923.9766081871,47,175,89.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,134.5,47,175,0,0,0,0,0,0,1,47,1,175,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519274311.0,1422,1,1,49,110,49,49,49,0,110,110,110,0,111814.345991561,1406.4697609001,1422,0,1422,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,703.2348804501,703.2348804501,49,110,69.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,104,49,110,0,0,0,0,0,0,1,49,1,110,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519290217.0,14237,1,1,46,270,46,46,46,0,270,270,270,0,22195.6872936714,140.4790335043,14237,0,14237,14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,70.2395167521,70.2395167521,46,270,120.6666666667,129.3264602985,16725.3333333333,0,0,0,0,0,0,0,0,1,181,46,270,0,0,0,0,0,0,1,46,1,270,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519300744.0,509,1,1,47,102,47,47,47,0,102,102,102,0,292730.844793713,3929.2730844794,509,0,509,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1964.6365422397,1964.6365422397,47,102,65.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,98,47,102,0,0,0,0,0,0,1,47,1,102,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519300494.0,2325530,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1173.4959342602,6.4501425482,166109.285714286,249826.190953578,953119,66,2325530,332218.571428571,402207.382014079,1224747,95,2113915,352319.166666667,296637.279722166,953119,211189,0,0,0,0,172,152,3.4400760257,3.0100665225,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519298382.0,2122536,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,1285.7261313825,8.0092870038,132658.5,240647.660839383,953096,65,2122536,235837.333333333,340900.708377821,1094163,65,2036165,339360.833333333,345197.374307173,953096,89397,0,0,0,0,212,152,4.7113452964,3.2979417075,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
4919,6,1519277156.0,86093581,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232305356,86093581,0,86093581,86093581,86093581,86093581,0,86093581,86093581,0,0,0,0,0,0,0,0,0,40,0,0.0232305356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62567,-1,0,20,0,0,0,0,86093581,0,86093581,86093581,Benign
53,17,1519292166.0,266,1,1,40,56,40,40,40,0,56,56,56,0,360902.255639098,7518.7969924812,266,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3759.3984962406,3759.3984962406,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519301147.0,705,1,1,32,128,32,32,32,0,128,128,128,0,226950.354609929,2836.8794326241,705,0,705,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1418.4397163121,1418.4397163121,32,128,64,55.4256258422,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
51851,6,1519266147.0,149,2,0,0,0,0,0,0,0,0,0,0,0,0,13422.8187919463,149,0,149,149,149,149,0,149,149,0,0,0,0,0,0,0,0,0,40,0,13422.8187919463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519291775.0,315,1,1,32,128,32,32,32,0,128,128,128,0,507936.507936508,6349.2063492064,315,0,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3174.6031746032,3174.6031746032,32,128,64,55.4256258422,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519266251.0,2418923,10,9,1282,1640,677,0,128.2,206.1939755559,1173,0,182.2222222222,382.6920360348,1207.9756155942,7.8547353512,134384.611111111,227061.300899413,937532,38,2418923,268769.222222222,368009.391937481,1157135,68,2263001,282875.125,283711.531515193,937532,68501,0,0,0,0,220,200,4.1340712375,3.7206641137,0,1173,146.1,289.3333353545,83713.7789473684,0,0,0,1,0,0,0,0,0,153.7894736842,128.2,182.2222222222,0,0,0,0,0,0,10,1282,9,1640,8192,62852,6,20,0,0,0,0,0,0,0,0,Benign
40555,6,1519275596.0,86318543,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231699926,86318543,0,86318543,86318543,86318543,86318543,0,86318543,86318543,0,0,0,0,0,0,0,0,0,40,0,0.0231699926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62571,-1,0,20,0,0,0,0,86318543,0,86318543,86318543,Benign
31305,6,1519290732.0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,52631.5789473684,38,0,38,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,40,0,52631.5789473684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519293935.0,4402011,9,9,1144,1637,677,0,127.1111111111,218.5088353159,1173,0,181.8888888889,382.5844496462,631.7567130114,4.0890402137,258941.823529412,315488.093265862,953392,77,4402011,550251.375,601703.669987368,1875455,77,4248554,531069.25,312943.015205986,953392,154420,0,0,0,0,204,192,2.0445201068,2.0445201068,0,1173,146.3684210526,297.120665822,88280.6900584795,0,0,0,1,0,0,0,0,1,154.5,127.1111111111,181.8888888889,0,0,0,0,0,0,9,1144,9,1637,8192,62856,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519297508.0,2503909,10,6,1148,408,536,0,114.8,165.3607504149,293,0,68,112.5308846495,621.4283346559,6.3900085826,166927.266666667,256240.695323604,1009899,0,2503909,278212.111111111,366397.753750089,1223727,0,2290060,458012,360538.236485397,1009899,210913,0,0,0,0,208,132,3.9937553641,2.3962532185,0,536,91.5294117647,142.8566228982,20408.0147058824,0,0,0,1,0,0,0,0,0,97.25,114.8,68,0,0,0,0,0,0,10,1148,6,408,8192,64000,6,20,0,0,0,0,0,0,0,0,Benign
445,6,1519290627.0,636040,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,1246.7769322684,17.2945097793,63604,81993.2416401905,160418,3,635975,127195,71108.0847618609,160536,3,635974,158993.5,1038.7346468982,160546,158364,0,0,0,0,132,112,9.4333689705,7.8611408088,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0,0,0,0,0,0,0,0,Benign
53,17,1519263590.0,1567,1,1,51,161,51,51,51,0,161,161,161,0,135290.363752393,1276.3241863433,1567,0,1567,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,638.1620931717,638.1620931717,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51,161,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519268144.0,3162460,11,7,1132,1581,661,0,102.9090909091,197.7723208872,1173,0,225.8571428571,430.0986044197,857.8764632596,5.6917715955,186027.058823529,473294.761648129,1800752,2,3162460,316246,605975.395946256,1800752,2,3144657,524109.5,745853.326734888,1868084,20310,0,0,0,0,232,152,3.4783048639,2.2134667316,0,1173,142.7894736842,296.9505344044,88179.619883041,0,0,1,1,0,0,0,1,0,150.7222222222,102.9090909091,225.8571428571,0,0,0,0,0,0,11,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
18078,6,1519290535.0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,43478.2608695652,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,40,0,43478.2608695652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
32102,6,1519275254.0,86144368,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232168399,86144368,0,86144368,86144368,86144368,86144368,0,86144368,86144368,0,0,0,0,0,0,0,0,0,40,0,0.0232168399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62567,-1,0,20,0,0,0,0,86144368,0,86144368,86144368,Benign
28459,6,1519301226.0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,55555.5555555556,36,0,36,36,36,36,0,36,36,0,0,0,0,0,0,0,0,0,40,0,55555.5555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519274310.0,4084777,3,3,115,405,55,30,38.3333333333,14.4337567297,167,119,135,27.7128129211,127.3019310479,1.4688684352,816955.4,1782796.16020335,4005914,1,4084165,2042082.5,2821639.60675358,4037283,46882,4006527,2003263.5,2833040.99649343,4006526,1,0,0,0,0,24,24,0.7344342176,0.7344342176,30,167,78.5714285714,55.8595176696,3120.2857142857,0,0,0,0,0,0,0,0,1,91.6666666667,38.3333333333,135,0,0,0,0,0,0,3,115,3,405,-1,-1,2,8,0,0,0,0,0,0,0,0,Benign
64629,6,1519301395.0,131,2,0,0,0,0,0,0,0,0,0,0,0,0,15267.1755725191,131,0,131,131,131,131,0,131,131,0,0,0,0,0,0,0,0,0,40,0,15267.1755725191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519299940.0,16465,1,1,29,215,29,29,29,0,215,215,215,0,14819.3136957182,121.4697843911,16465,0,16465,16465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,60.7348921956,60.7348921956,29,215,91,107.3871500693,11532,0,0,0,0,0,0,0,0,1,136.5,29,215,0,0,0,0,0,0,1,29,1,215,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519261950.0,3169977,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,860.8895269587,5.3628149353,198123.5625,429583.954962934,1556206,82,3169977,352219.666666667,559075.198391281,1556206,5374,3111088,518514.666666667,644901.69478911,1645764,71283,0,0,0,0,212,152,3.1545970207,2.2082179145,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519266663.0,3669105,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,743.7781148264,4.6332825035,229319.0625,454013.853791925,1678613,69,3669105,407678.333333333,582614.564126233,1678613,69,3581889,596981.5,680294.062730743,1804459,88226,0,0,0,0,212,152,2.7254602962,1.9078222073,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519273879.0,2702113,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1009.9503610693,5.5512112188,193008.071428571,257605.011806079,953195,4,2702113,386016.142857143,413445.639590595,1292852,4,2422877,403812.833333333,270172.384449201,953195,281052,0,0,0,0,168,148,2.9606459833,2.5905652354,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
59512,6,1519269420.0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,37735.8490566038,53,0,53,53,53,53,0,53,53,0,0,0,0,0,0,0,0,0,40,0,37735.8490566038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
12820,6,1519271201.0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,52631.5789473684,38,0,38,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,40,0,52631.5789473684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519302484.0,2117,1,1,51,161,51,51,51,0,161,161,161,0,100141.709966934,944.7331128956,2117,0,2117,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,472.3665564478,472.3665564478,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51,161,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
51242,6,1519300865.0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.0952380952,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,119,252,0,20,0,0,0,0,0,0,0,0,Benign
44536,6,1519273347.0,86340723,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0231640404,86340723,0,86340723,86340723,86340723,86340723,0,86340723,86340723,0,0,0,0,0,0,0,0,0,40,0,0.0231640404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62548,-1,0,20,0,0,0,0,86340723,0,86340723,86340723,Benign
63436,6,1519296431.0,141,2,0,0,0,0,0,0,0,0,0,0,0,0,14184.3971631206,141,0,141,141,141,141,0,141,141,0,0,0,0,0,0,0,0,0,40,0,14184.3971631206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519273034.0,2465610,9,7,1148,1581,677,0,127.5555555556,218.6910555505,1173,0,225.8571428571,430.0986044197,1106.8254914605,6.4892663479,164374,259754.072905233,953143,80,2465610,308201.25,374843.215244435,1150177,534,2326844,387807.333333333,366495.43761726,953143,140321,0,0,0,0,192,152,3.6502123207,2.8390540272,0,1173,160.5294117647,312.0440909645,97371.5147058823,0,0,1,1,0,0,0,1,0,170.5625,127.5555555556,225.8571428571,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
53,17,1519300338.0,214,1,1,27,43,27,27,27,0,43,43,43,0,327102.803738318,9345.7943925234,214,0,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4672.8971962617,4672.8971962617,27,43,32.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,48.5,27,43,0,0,0,0,0,0,1,27,1,43,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,1519271553.0,33916,2,2,82,196,41,41,41,0,98,98,98,0,8196.7213114754,117.9384361363,11305.3333333333,14352.4111679304,27536,289,33627,33627,0,33627,33627,6380,6380,0,6380,6380,0,0,0,0,16,16,58.9692180682,58.9692180682,41,98,63.8,31.2201857778,974.7,0,0,0,0,0,0,0,0,1,79.75,41,98,0,0,0,0,0,0,2,82,2,196,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
445,6,1519288337.0,3282470,2,2,0,0,0,0,0,0,0,0,0,0,0,1.218594534,1094156.66666667,1658738.46053931,3002687,80,3282470,3282470,0,3282470,3282470,3002687,3002687,0,3002687,3002687,0,0,0,0,52,64,0.609297267,0.609297267,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
53,17,1519295885.0,307,1,1,40,56,40,40,40,0,56,56,56,0,312703.583061889,6514.657980456,307,0,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3257.328990228,3257.328990228,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,1519294503.0,1543628,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1767.9129945816,9.7173671377,110259.142857143,246357.972965501,953564,80,1543628,220518.285714286,387930.530364529,1097013,101,1453525,242254.166666667,349037.269640602,953564,87951,0,0,0,0,172,152,5.1825958068,4.5347713309,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Benign
443,6,1519299941.0,60597035,12,13,927,3045,389,0,77.25,145.5897879785,1460,0,234.2307692308,487.8430679782,65.5477615365,0.4125614397,2524876.45833333,4410083.96518703,10125188,5,50609346,4600849.63636364,5204376.02233121,10156119,2530,60565879,5047156.58333333,5220142.42955967,10156078,17,0,0,0,0,252,268,0.198029491,0.2145319486,0,1460,152.7692307692,361.50212256,130683.784615385,0,0,0,1,0,0,0,0,1,158.88,77.25,234.2307692308,0,0,0,0,0,0,12,927,13,3045,8192,0,8,20,97319.5,162625.3102057,429277,30874,10002186.3333333,74994.5034696987,10125188,9899513,Benign
55404,6,1519288040.0,132,2,0,0,0,0,0,0,0,0,0,0,0,0,15151.5151515152,132,0,132,132,132,132,0,132,132,0,0,0,0,0,0,0,0,0,40,0,15151.5151515152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,1519263124.0,2176262,10,7,1128,1581,661,0,112.8,205.1388689536,1173,0,225.8571428571,430.0986044197,1244.7949741346,7.8115594538,136016.375,232757.330028759,953109,3,2176262,241806.888888889,352226.433672093,1158393,3,2027177,337862.833333333,310619.588902192,953109,150821,0,0,0,0,212,152,4.5950349728,3.216524481,0,1173,150.5,303.4372209516,92074.1470588235,0,0,1,1,0,0,0,1,0,159.3529411765,112.8,225.8571428571,0,0,0,0,0,0,10,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
5472,6,1519270960.0,85999774,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0232558751,85999774,0,85999774,85999774,85999774,85999774,0,85999774,85999774,0,0,0,0,0,0,0,0,0,40,0,0.0232558751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,62570,-1,0,20,0,0,0,0,85999774,0,85999774,85999774,Benign
3389,6,1519273486.0,2799727,8,7,1128,1581,661,0,141,222.62332056,1173,0,225.8571428571,430.0986044197,967.5943404482,5.3576652295,199980.5,262932.849298579,953160,69,2799727,399961,453457.871260753,1400381,118,2401846,400307.666666667,271768.643669329,953160,258612,0,0,0,0,172,152,2.8574214557,2.5002437738,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0,0,0,0,0,0,0,0,Benign
